Week,Mean,SD,Median,Minimum,Maximum
01,3.59716769484772,0.0791848366867146,3.58275389334148,3.33661878292219,3.82666818702604
02,3.82780336098679,0.46590126416865,3.68678870514283,3.54666468026122,6.58445311498266
03,5.18840665053321,10.7659157355099,3.8074268767641,3.58275389334148,97.6991292928698
04,3.84102055342032,0.855938636226276,3.66663186212863,3.36651995212178,8.24965133100005
05,3.80506330474501,0.85489511933007,3.69971112856141,3.37809748431739,10.4508067185976
06,3.92161932219815,0.998008514644702,3.99915025469633,3.03978741733912,9.57337689579473
07,3.71131390568338,0.717660892520886,3.76393534685277,3.07925960965266,8.1656158278317
08,6.27207643534139,25.583906197043,3.22367481608533,2.26862129779928,225.771455880638
09,3.58276158501372,2.97864106744247,2.94667997624333,2.57474406018974,27.8606871040109
10,4.06366593015718,2.03733644921213,3.58275389334148,3.075408186013,19.0224509514052
11,4.0148879094303,1.28262219133423,3.74683382197424,3.04121109185022,12.6083376321565
12,3.65838490143148,1.02651456901003,3.2958501501968,2.58803979718162,8.82611504510657
13,4.02646535814765,0.919643700127193,3.70078919701446,3.16118533700658,9.06695696904493
14,4.28083699453901,0.969413050975959,4.06046824632243,3.42392665337401,10.1315054513231
15,4.24595065985315,0.705179860904999,3.97500994870659,3.53994903181338,7.9151585423762
16,3.94391049579613,1.49487016048359,3.42463824885714,3.01304680338387,14.58292922978
17,4.00353481208198,1.64586213000044,3.58275389334148,2.71390218357694,16.6694126851869
18,2.73347780072804,1.58782832379884,2.38808397683901,1.72103956468399,14.8151386705953
19,2.76591621096354,2.1731979309479,2.42948936515581,1.49936507226908,16.4460961177959
20,2.52339793697886,1.44806909522029,2.39345221505388,1.56625788942989,13.15931577299
21,2.43309320537152,1.49924948987578,2.36748730066674,1.42745102623924,13.5483407549126
22,2.38570328195802,1.45415322806519,2.24423766730626,1.35818892725014,12.5827227882536
23,2.34183302376421,1.39407370656822,2.37131437612306,1.24301512643879,11.5776125386422
24,2.57816550820447,2.09486035726315,2.52329270934749,1.14848881799588,18.0664254766228
25,2.63403571466182,1.53565314453932,2.76775751309241,1.28144402821818,12.3739677696835
26,2.71554686459219,1.18464930879647,2.64203438902288,1.51451890430503,8.19337183726821
27,2.54308673694668,1.25073419824563,2.56610201329035,1.42075783975683,10.2588458906306
28,2.66184166109819,1.63592357219138,2.67895759767651,1.35055239194066,13.5362578456051
29,2.79041459783477,2.41513052686115,2.66672973386628,1.318575127929,21.3648994606484
30,2.70779385605311,2.03558049322208,2.41228606365809,1.43435747860496,18.0813983261875
