Week,Mean,SD,Median,Minimum,Maximum
01,2.69237724788106,0.0723733979630674,2.66480211068904,2.60553603227124,2.8724982918864
02,2.86706581100949,0.590944099829547,2.73212861560242,2.63760150232695,7.20409105401899
03,3.22487449392813,3.50716111456711,2.66895447561819,2.54265214253663,32.904385345656
04,3.16843550219405,1.25164942718501,2.71975045952161,2.58066309063209,12.1199847002074
05,3.16258422181737,1.38197982269154,2.8448485930003,2.42650905235585,13.4440548684785
06,3.69724212991319,3.05783616409387,2.97788554204629,2.38932308874791,22.893336186581
07,3.25052860626664,1.6315432240808,2.81141808701378,2.48230141291097,15.5555886970767
08,4.52804118092963,14.8774235658204,2.71197740455603,2.43091385392246,132.403544995865
09,3.15331511897792,1.56264516509428,2.75158930486754,2.62871190598779,15.0413841822206
10,2.64532239084715,1.27554184524813,2.38507718164252,2.06177091394868,12.8027040505507
11,2.42765808508629,0.989307274051627,2.30767165868798,1.72471612442132,10.3070113297411
12,2.30847057055073,0.412528126407797,2.24021523143502,1.79717424742791,5.38361134008082
13,2.38808142982017,0.9108872371624,2.17338124081232,1.67559176084786,8.75340459845186
14,2.55815922646294,0.837117630057419,2.38800624696213,1.91297965325097,8.09857732129102
15,2.667077662004,1.01727659337743,2.51004015626565,2.02954035327271,10.2521122201562
16,2.23950838562263,0.523798898078066,2.25243723438028,1.74483935753958,5.33666271120176
17,1.71475044577591,0.568008043489957,1.57674988476561,1.10689125232958,5.72937502087546
18,1.63455136537716,0.493000603203184,1.46606950312596,1.24415287180162,3.83216167274443
19,1.90419292834838,0.819640998861884,1.66041550361294,1.41484821535344,7.33363956972276
20,1.90528199426046,0.995728941432791,1.8081343996866,0.998861729915688,8.18424202931916
21,1.67651404758299,0.984135724143443,1.6526169731674,0.803644248379826,7.69513237950639
22,1.49020596224181,1.08543495490364,1.77136918107617,0.431129175955505,7.59243494994567
23,1.35681839220312,0.843770010517849,1.71594858282707,0.420431190813961,5.09939168773806
24,1.29034996524008,1.18286908014727,1.36153376981643,0.364864110912741,9.12108087940484
25,1.7112491695653,1.23580189420606,1.76369579155842,0.387940947104742,7.52354746200073
26,1.653588090592,1.1465743503702,2.13023579247584,0.413182337977616,7.57162624956186
27,1.46450953934848,0.997805187651898,1.61054338349223,0.470638280439119,6.79677158621978
28,1.62165682138821,1.15745010034239,1.71783578290013,0.481074763765456,8.00011234334622
29,1.493547944816,0.960591198581928,1.51784551116048,0.479106479904615,5.46457350507943
30,1.49355241901513,0.97113419689927,1.62398570835244,0.440295410999309,5.76808332418591
